name,price,sales,shop_name,shop_link,product_link,image_link,shipping_insurance,free_shipping,province,city
回力加厚抗寒羽绒服男生2023冬季新款白鸭绒情侣款冬装保暖,257,10人付款,回力服饰旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWaTYvMntQK9DskJcTFSBTk4tqfssbs4wxcCvEUEx3VR2g,https://detail.tmall.com/item.htm?id=741663340980&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2212510867816/O1CN018H0CdQ27bmXWNjb5D_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,福建,泉州
斯巴奴加厚面包羽绒服男短款2023冬季新款韩版休闲立领保暖外套潮,285,37人付款,斯巴奴旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWNMA6tD5Bt7NWwVFvzvVpUEGiHpptt9T5EodJMfaHRFfJ,https://detail.tmall.com/item.htm?id=732696798904&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01hd7B3e1VNAVrMgjK2_!!1030352640-0-picasso.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
森马集团旗下棉致白色羽绒服男士连帽外套2023新款冬季工装中长款,267,100+人付款,森马棉致原创设计工作室,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWP4cF54x15wPNwion4vVz3zrLrkMz52P85hQ9HAX9BVk2,https://item.taobao.com/item.htm?id=692952871574&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3422193418/O1CN01SByayV1b7Ua7VA5Yq_!!3422193418.jpg_460x460q90.jpg_.webp,False,True,浙江,杭州
NASA联名冬季羽绒服男立领复古日系2023年白鸭绒外套情侣保暖棉袄,282,500+人付款,NASA NYLEE旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWXQntUBjAAHqTuBMP7H5vk2nmVVTNATPGkLXcJ9pVZB5Z,https://detail.tmall.com/item.htm?id=691001165300&ns=1&abbucket=11,https://picasso.alicdn.com/imgextra/O1CNA1X6uFAy24zeKPGD0MP_!!2210895857462-0-psf.jpg_460x460q90.jpg_.webp,True,True,上海,
Jeep情侣男士羽绒服内胆秋冬款冲锋衣男款三合一可拆卸吉普外套女,298,100+人付款,JEEP凯兰特商贸,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPgu5V9PQnuEu51rZMRLdFmoTqM37QsgdajgFcPsQzSfe,https://item.taobao.com/item.htm?id=733465442833&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2567222769/O1CN01Ei20vS1WKFZdeMkXP_!!2567222769.jpg_460x460q90.jpg_.webp,True,True,福建,厦门
鸭鸭中年男士短款冬季加厚羽绒服中长款中老年爸爸装防寒冬装外套,188,94人付款,鸭鸭甄选服饰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVimmXdRE96cGmBrd9wmifQG27KBgaDs2v4h3rmqn7w7q,https://item.taobao.com/item.htm?id=743312267091&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2212786459024/O1CN01MyxMlp2GX2zALONHa_!!2212786459024.jpg_460x460q90.jpg_.webp,True,True,北京,
森马集团棉致羽绒服白鸭绒男2023年冬季加绒加厚连帽青年休闲外套,158,100+人付款,森SM棉致品牌店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWJKMb7Qm7QT7Zbn9vjYwLTZMiSHakZbVrFfNEdAnKcLE6,https://item.taobao.com/item.htm?id=743109243440&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2212695899582/O1CN01JSTyf72KebzMawrd3_!!2212695899582.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
雅鹿男士羽绒服男冬季短款2023年新款加厚保暖连帽时尚面包外套,299,100+人付款,雅鹿男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWaEWyy8vfBAt9dFqAv7eSqCod6w5Jo2XHT7bmiNm7ggCE,https://detail.tmall.com/item.htm?id=744131512801&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01Yzlvcu1DmD5BDp4Fs_!!1689220258-0-picasso.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
兔先生加厚大鹅羽绒服男冬季新款加绒短款冬装轻薄冲锋衣鹅绒外套,218,44人付款,兔先生服饰旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWmPqrpzCdht5aAcbNpWeb2wMhczByJ4nhtbkia5obCqT,https://detail.tmall.com/item.htm?id=746253081254&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2934103093/O1CN01wZVm091YidvOxDtEx_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,福建,泉州
冬季青少年羽绒服男中长款连帽潮流帅气加厚保暖白鸭绒防寒外套,308,62人付款,裴蒂洛旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWh5zNP6JjtUuxST2nHKjCC2X3jdAPVYNSEzKRLqPmDDB,https://detail.tmall.com/item.htm?id=743647300082&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/3071341631/O1CN018ayRHy1Nv2s9XuuP1_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,江苏,苏州
JEEP三合一冲锋羽绒服男士冬季保暖连帽夹克2023新款大码外套上衣,369,25人付款,JEEP SPIRIT男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWRmuEGzeihCxckpvbdz8ptmNrUJPWcy8xFurFXf4df1T7,https://detail.tmall.com/item.htm?id=694855101396&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01FJv7og2Cf3SR1WQzJ_!!2201481688500-0-picasso.jpg_460x460q90.jpg_.webp,False,True,福建,泉州
羽绒服男冬季短款国潮宽松立领面包服黑色加厚保暖青少年棉袄外套,322,300+人付款,隐狼世家旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPm52LZLudMo1eFgen6Ztq3DoQfuWm4aGEzNanP9Wq2iM,https://detail.tmall.com/item.htm?id=738142636150&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3702452377/O1CN019odDbo1TQiK1rZ3TY_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,广东,广州
进口面料 科技自发热 高充绒90白鸭绒羽绒服冬季男士加厚保暖外套,308,900+人付款,英爵伦男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWWQCzZ3axjabFbvb8DKmWQM71X6wotMcZFHPTQhRyPg9,https://detail.tmall.com/item.htm?id=742297217920&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1860270913/O1CN01jLe5g71IcCVRpXIc4_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
鸭鸭男士短款羽绒服男冬季加厚2023年新款连帽保暖时尚面包外套,279,24人付款,鸭鸭男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLzUkb8SSVDCZ4gjn1KL7Po3eeVLC6GVyr5FPxkiZJJoT,https://detail.tmall.com/item.htm?id=722709054408&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01qgRrz42DTtQFDLM6E_!!3082658611-0-picasso.jpg_460x460q90.jpg_.webp,True,True,浙江,杭州
官方正品羽绒服男冬季加厚保暖假两件连帽外套中学生宽松休闲棉袄,368,100+人付款,全球代购 正品专柜,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HAqvzF8KW4c7Hp6LVeYnuaJ4,https://item.taobao.com/item.htm?id=740611695726&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/99791031/O1CN01dgopg61JUFDuXrKfZ_!!99791031.jpg_460x460q90.jpg_.webp,True,True,浙江,温州
反季清仓2023假两件连帽羽绒服男款冬季潮牌加厚情侣款保暖面包,168,1000+人付款,冠军官舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLgwEiAyssxcLp5UicAaWc56R9Y7qgD8EoATN8jpVSQRb,https://item.taobao.com/item.htm?id=732251219556&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2259561964/O1CN01VdoSPz1QNYjpwIHd3_!!2259561964.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
JEEP双面穿羽绒服男冬季轻薄保暖夹克2023新款鸭绒连帽男士外套潮,359,36人付款,JEEP SPIRIT男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWRmuEGzeihCxckpvbdz8ptmNrUJPWcy8xFurFXf4df1T7,https://detail.tmall.com/item.htm?id=694125179260&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01R5QzWq2Cf3SYtWwG4_!!2201481688500-0-picasso.jpg_460x460q90.jpg_.webp,False,True,江苏,苏州
网易严选轻薄羽绒服白鸭绒男士2023年新款立领冬季短款薄外套保暖,120,400+人付款,网易严选,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLzkzayme5sLJUeDpnYmqLpbsganGtSRm3WDjmEFy5RFr,https://item.taobao.com/item.htm?id=740950304738&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3192155289/O1CN01k8ZRkk1owPgvgy8AU_!!3192155289.jpg_460x460q90.jpg_.webp,True,True,浙江,杭州
耐克顿羽绒服男士冬季加肥加大码连帽白鸭绒外套宽松加厚保暖冬装,138,600+人付款,binggoo潮流男装,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWSPKb7j2G6GPSGTiG53Uy1KNRVtWdp2bjmi7L5hSxootA,https://item.taobao.com/item.htm?id=742852019713&ns=1&abbucket=11#detail,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2197884792/O1CN010K9nFR1lGmpluxr5L_!!2197884792.png_460x460q90.jpg_.webp,True,True,福建,福州
iseimr羽绒服男士外套冬季2022新款潮牌帅气青少年加厚冬装连帽,205,55人付款,ISEIMR(中国)商城,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWP35b2zhaFSAqrCCbeYD1KRTyYvqBxknc753p5W4B9Bky,https://item.taobao.com/item.htm?id=692143041292&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2201424819896/O1CN013iAtiV2MyQMfFY5Dv_!!2201424819896-0-picasso.jpg_460x460q90.jpg_.webp,True,True,广东,广州
雅鹿羽绒服男2023年冬季新款高品质韩版宽松情侣短款白鸭绒外套潮,248,40人付款,品质大牌男装,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWZFm4bUMpCdeJH2aXfPW5arWggMFTin9vfYD3VLkKauJ,https://item.taobao.com/item.htm?id=736139767419&ns=1&abbucket=11#detail,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2001844829/O1CN01xBe6Tr1lXjTMxAubi_!!2001844829.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
纯色中长款羽绒服男生冬季2023新款潮牌cleanfit宽松保暖连帽外套,278,73人付款,V37旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWMNRcsPzKK2oSPBP9xk9wjSPtkqB53sXUoNUbqNgL6vWy,https://detail.tmall.com/item.htm?id=742187834270&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2095638804/O1CN01UwmCLP2EuHqYxWlsp_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,浙江,杭州
轻薄羽绒服男士冬季2023年新款假两件潮牌加厚保暖白鸭绒男生外套,257,27人付款,VUUG旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVxi8aUPAMJjwWkCGNHEzkVSuFKoZQRLNkrswdiRYmMrK,https://detail.tmall.com/item.htm?id=743556543738&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/3055237276/O1CN012sIgwT23cSZDDBnmJ_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,福建,泉州
雅鹿正品加厚羽绒服男短款2023冬季新款冲锋衣鸭绒冬装保暖外套潮,398,100+人付款,雅鹿羽绒服旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZ5voaWgM4EZAXqy1dWpLXDKxbJFj4eosq8viovPipka6,https://detail.tmall.com/item.htm?id=727035613488&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01OXXnFm2ERtJ8MfPUc_!!2216035338742-0-picasso.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
NASA联名冲锋衣羽绒服男冬季新款三合一可拆卸内胆防风情侣外套潮,378,47人付款,NASA TIDENY潮牌联盟总店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWYjd9j9ahYedrsL1AU9uTF6MjPAuVrdPqBmcBd9xBp52y,https://item.taobao.com/item.htm?id=693608497233&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/153158717/O1CN01WgHvX32EGRInq4fI5_!!153158717.jpg_460x460q90.jpg_.webp,True,True,福建,泉州
白鸭绒三防羽绒服男中长款冬季宽松潮牌男士加厚保暖冲锋衣外套潮,376,100+人付款,裤先森,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLCo5MTZzL8C7LjXJbCFvuorSDJnzSVd529nXSwwDsupM,https://item.taobao.com/item.htm?id=743317062870&ns=1&abbucket=11#detail,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/691602756/O1CN01HdL2Pl1WEISOTNQ8v_!!691602756-0-picasso.jpg_460x460q90.jpg_.webp,True,True,广东,广州
罗蒙男士短款羽绒服2023冬季时尚休闲立领上衣中青年休闲保暖外套,239,26人付款,罗蒙官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWULZKc7M8mBY14Kda38of2ozUXg46quzKnK5meJscd4KB,https://detail.tmall.com/item.htm?id=657280434837&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/688058032/O1CN01I32RpN29Ci6Id08OX_!!688058032.jpg_460x460q90.jpg_.webp,True,True,安徽,合肥
罗蒙爆款黑金羽绒服男女士高端冬季短款东北超厚极寒外套防寒情侣,218,22人付款,罗蒙专柜正品服饰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWTqcknHCjMhevHVGs3Sx6i5DYn7LBQXWeKCYfqTrX4kyf,https://item.taobao.com/item.htm?id=743730532555&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/282248422/O1CN01h3QGOQ2C5KYNf0bUi_!!282248422.jpg_460x460q90.jpg_.webp,True,True,北京,
雪中飞短款羽绒服男撞色内里2023冬季新款百搭连帽加厚保暖冬外套,369,12人付款,雪中飞凯登博专卖店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWTDipsnVbFRyHLP94h5DCxH4yrfr38CDKhU1BvRvGxEXC,https://detail.tmall.com/item.htm?id=742053447193&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2209604408330/O1CN01PLATNs2BPC7Ij1aPc_!!2209604408330.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
雪中飞羽绒服男短款2023冬季新款立领男女同款情侣保暖面包外套,279,43人付款,雪中飞凯登博专卖店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWTDipsnVbFRyHLP94h5DCxH4yrfr38CDKhU1BvRvGxEXC,https://detail.tmall.com/item.htm?id=740308565411&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2209604408330/O1CN01NlVhOJ2BPC81Y5Sny_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
斯巴奴可拆内胆鹅绒羽绒服男士中长款2023冬季新款加厚派克外套,397,12人付款,斯巴奴旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWNMA6tD5Bt7NWwVFvzvVpUEGiHpptt9T5EodJMfaHRFfJ,https://detail.tmall.com/item.htm?id=738058926831&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01GeuJHC1VNAVqM8ySn_!!1030352640-0-picasso.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
国潮羽绒服男冬季轻薄款2023新款假两件外套男连帽加厚保暖防寒,308,100+人付款,佐菲利男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPZ7arHQYCvFujB92aqU9Jwd2bFURM818uw1CXP94BohL,https://detail.tmall.com/item.htm?id=747599242671&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1819994465/O1CN01T7PgTR1ir1KTgE0Es_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,江苏,苏州
中长款羽绒服男冬季2023年户外极寒保暖外套男白鸭绒连帽防寒大衣,338,82人付款,佐菲利男装旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPZ7arHQYCvFujB92aqU9Jwd2bFURM818uw1CXP94BohL,https://detail.tmall.com/item.htm?id=741192946468&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1819994465/O1CN01IWLQIO1ir1JaxcbCq_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,江苏,苏州
森马集团旗下棉致工装羽绒服男士冬季加厚白鸭绒中长款外套青少年,265,100+人付款,森马棉致原创设计工作室,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWP4cF54x15wPNwion4vVz3zrLrkMz52P85hQ9HAX9BVk2,https://item.taobao.com/item.htm?id=695489290616&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3422193418/O1CN014HAStK1b7Ua6CHM6z_!!3422193418.jpg_460x460q90.jpg_.webp,False,True,浙江,杭州
NASA大鹅羽绒服男女2023新款冬季加厚轻薄保暖鸭绒短款面包外套,196,300+人付款,天天特卖工厂店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWRkZ1Zkcxc1hvTxymBjFGV9uG3kq47JeKX3mLD91RnnYM,https://detail.tmall.com/item.htm?id=741553447588&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/3937219703/O1CN01z6Osfz2LY1vNWYJeX_!!3937219703-0-C2M.jpg_460x460q90.jpg_.webp,True,True,浙江,杭州
斯巴奴加厚羽绒服男短款2023新款冬季品牌正品保暖白鸭绒冬装外套,397,7人付款,斯巴奴官方店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HB254JQ3y2VEHSLQHui81DxQs,https://item.taobao.com/item.htm?id=731030187515&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/31570744/O1CN01zHJr0D1HMnZWfjhwK_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
nasa羽绒服男款冬季加厚保暖假两件外套白鸭绒连帽防寒2023年,275,10人付款,天天特卖工厂店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWRkZ1Zkcxc1hvTxymBjFGV9uG3kq47JeKX3mLD91RnnYM,https://detail.tmall.com/item.htm?id=743244727434&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3937219703/O1CN01SCg0Ry2LY1vPblkd8_!!3937219703-0-C2M.jpg_460x460q90.jpg_.webp,True,True,浙江,杭州
斯巴奴羽绒服男短款2023新款冬季帅气品牌正品保暖男装白鸭绒外套,397,16人付款,斯巴奴官方店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HB254JQ3y2VEHSLQHui81DxQs,https://item.taobao.com/item.htm?id=743665339185&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/31570744/O1CN01l5jr121HMnZOPwIYK_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,江苏,苏州
NASA羽绒服男士冬季短款加厚白鸭绒保暖外套高端户外秋冬工装夹克,331,300+人付款,NASA NYLEE旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWXQntUBjAAHqTuBMP7H5vk2nmVVTNATPGkLXcJ9pVZB5Z,https://detail.tmall.com/item.htm?id=741450461448&ns=1&abbucket=11,https://picasso.alicdn.com/imgextra/O1CNA1ONJvOk24zeKeyLrt3_!!2210895857462-0-psf.jpg_460x460q90.jpg_.webp,True,True,上海,
Jeep吉普羽绒服男士冬季轻薄立领保暖羽绒衣短款大码鸭绒外套男装,349,70人付款,jeep吉普尚格专卖店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWSxRRtbDKUN4HVcwGygS1VLPmhGCT4LM589Lc4fWRhvow,https://detail.tmall.com/item.htm?id=741072198982&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/3694684873/O1CN01MaOcp81lrsuSPgY8e_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
Jeep吉普户外冲锋衣羽绒服男女款秋冬季三合一红色滑雪情侣外套,378,100+人付款,jeep佰昊专卖店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZg9RfToRmmSLHSzz2nwYhy74uU7KvLYLxi6FwPCRL94S,https://detail.tmall.com/item.htm?id=741585761074&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1718369498/O1CN01KmmyVN2K28iTt5mS3_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
假两件鹅绒羽绒服男2023新款冬季加厚羊羔绒防水冲锋衣青少年外套,365,47人付款,迈特优服饰旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWb49fFwcqPpfZmLNJkaA3KqsBJXy8u3u5hzei3XRoZWQh,https://detail.tmall.com/item.htm?id=743494074740&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2380441317/O1CN01UXeCwi1LbEVZqiS4q_!!0-item_pic.jpg_460x460q90.jpg_.webp,False,True,福建,泉州
Jeep吉普中长款黑金羽绒服男款冬季新款加厚防寒连帽冬装男士外套,399,200+人付款,jeep佰昊专卖店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZg9RfToRmmSLHSzz2nwYhy74uU7KvLYLxi6FwPCRL94S,https://detail.tmall.com/item.htm?id=737319555195&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1718369498/O1CN01shUhHr2K28htqdmcJ_!!0-item_pic.jpg_460x460q90.jpg_.webp,True,True,广东,广州
NASA羽绒服男冬季短款加厚外套2023爆款高端品牌冬天男装防寒夹克,311,100+人付款,NASA NYLEE旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWXQntUBjAAHqTuBMP7H5vk2nmVVTNATPGkLXcJ9pVZB5Z,https://detail.tmall.com/item.htm?id=741123405171&ns=1&abbucket=11,https://picasso.alicdn.com/imgextra/O1CNA1LdYlVi24zeKcMo8lE_!!2210895857462-0-psf.jpg_460x460q90.jpg_.webp,True,True,上海,
